角色票力排行榜 女子组
序号: [ 日期 | 小组名次 | 票数 ] 人物名称 - 作品名称
1556: [ 2015-11-11 | 40 | 00154 ] 蒂多 - 魔法少女奈叶ViVid
1557: [ 2015-11-10 | 44 | 00154 ] 安城常叶 - 卡片战斗先导者G
1558: [ 2015-11-05 | 41 | 00153 ] 理嘉 - 境界之轮回
1559: [ 2015-11-01 | 43 | 00153 ] 木场美琴 - 绝命制裁X
1560: [ 2015-11-24 | 42 | 00153 ] 索菲亚·斑鸠·米斯尔奇 - CROSSANGE 天使与龙的轮舞
1561: [ 2015-11-23 | 46 | 00152 ] 黄蜂女 - 天雷争霸 复仇者联盟
1562: [ 2015-11-12 | 39 | 00152 ] 粗朵樱子 - 创圣的大天使Logos
1563: [ 2015-11-13 | 49 | 00152 ] 冴草纪伊 - 偶像活动剧场版
1564: [ 2015-11-12 | 40 | 00151 ] 津山睦月 - 咲日和
1565: [ 2015-12-03 | 39 | 00151 ] 香岛夕 - Venus Project Climax
1566: [ 2015-11-18 | 42 | 00151 ] 乐绍 - ChaosDragon赤龙战役
1567: [ 2015-11-02 | 48 | 00150 ] 群青早云 - 战斗之魂 烈火魂
1568: [ 2015-11-28 | 43 | 00149 ] 杰瑞米·李·摩西 - 苍穹之法芙娜EXODUS
1569: [ 2015-11-14 | 42 | 00149 ] 守护神 - 潮与虎
1570: [ 2015-12-01 | 39 | 00147 ] 雅绯 - 闪乱神乐OVA
1571: [ 2015-11-06 | 47 | 00147 ] 诺雷朵·纳格 - 高达G之复国运动
1572: [ 2015-12-01 | 40 | 00146 ] 夏树未来 - 偶像活动剧场版
1573: [ 2015-11-04 | 44 | 00145 ] 姬里玛利亚 - 偶像活动剧场版
1574: [ 2015-11-16 | 46 | 00145 ] 螺子川来梦 - 临时女友
1575: [ 2015-11-11 | 41 | 00144 ] 迈塔 - 翠星的加尔刚蒂亚OVA
1576: [ 2015-12-03 | 40 | 00143 ] 夜樱 - 闪乱神乐OVA
1577: [ 2015-11-11 | 42 | 00142 ] 古贺小春 - 偶像大师 灰姑娘女孩
1578: [ 2015-11-15 | 44 | 00142 ] 小百合 - 闪乱神乐OVA
1579: [ 2015-11-01 | 44 | 00142 ] 喜友名雾子 - 健全机斗士OVA
1580: [ 2015-11-05 | 42 | 00141 ] 青户秀美 - 团地友夫
1581: [ 2015-12-04 | 47 | 00141 ] 一条美沙 - 旋转少女
1582: [ 2015-11-30 | 43 | 00141 ] 木灵文花 - 妖怪手表
1583: [ 2015-11-08 | 44 | 00141 ] 里克尔·光 - 白银的意志 ARGEVOLLEN
1584: [ 2015-11-20 | 42 | 00141 ] 针岛薰 - 百合熊岚
1585: [ 2015-12-05 | 47 | 00140 ] 有栖川凛 - 摸索吧！部活剧 第三季
1586: [ 2015-11-04 | 45 | 00139 ] 小啾 - 干支魂
1587: [ 2015-11-26 | 40 | 00139 ] 加百列 - 巴哈姆特之怒
1588: [ 2015-11-22 | 47 | 00138 ] 石作志麻 - 旋转少女
1589: [ 2015-12-03 | 41 | 00138 ] 大巫女 - CROSSANGE 天使与龙的轮舞
1590: [ 2015-11-28 | 44 | 00138 ] 莉芝 - 翠星的加尔刚蒂亚OVA
1591: [ 2015-11-15 | 45 | 00137 ] 园川和江 - 生存游戏部OVA
1592: [ 2015-11-06 | 48 | 00137 ] 园田满 - 望实与君雄OVA
1593: [ 2015-11-05 | 43 | 00136 ] 麻衣 - 漫研部 TV未放送
1594: [ 2015-11-27 | 41 | 00136 ] 冬田美铃 - 樱桃小丸子 第二季
1595: [ 2015-11-09 | 47 | 00136 ] 红林珠璃 - 偶像活动 第三季
1596: [ 2015-10-31 | 46 | 00135 ] 斯卡雷特·塞珐 - 暴力宇宙海贼 亚空的深渊
1597: [ 2015-12-05 | 48 | 00134 ] 东堂诗音 - 美妙天堂
1598: [ 2015-11-12 | 41 | 00134 ] 堇 - 旋转少女
1599: [ 2015-11-30 | 44 | 00133 ] 十文字华绘 - 未来卡搭档对战
1600: [ 2015-11-10 | 45 | 00133 ] 原田真琴 - 宇宙战舰大和号2199 追忆的航海
1601: [ 2015-11-14 | 43 | 00132 ] 石动弥生 - 生存游戏部OVA
1602: [ 2015-11-08 | 45 | 00131 ] 安斋都 - 偶像大师 灰姑娘女孩
1603: [ 2015-11-20 | 43 | 00131 ] 立花麻琳 - 狼少女与黑王子
1604: [ 2015-11-12 | 42 | 00130 ] 芷依塔·布鲁萨斯可 - 棺姬嘉依卡 第二季
1605: [ 2015-11-25 | 41 | 00130 ] 园田萌舞子 - 摸索吧！部活剧 第三季
1606: [ 2015-11-16 | 47 | 00128 ] 格里埃尔·塞雷尼提 - 暴力宇宙海贼 亚空的深渊
1607: [ 2015-11-01 | 45 | 00128 ] 宇佐美阳菜 - 摸索吧！部活剧 第三季
1608: [ 2015-11-17 | 46 | 00126 ] 玛丽亚贝尔 - 夜樱四重奏OAD
1609: [ 2015-11-07 | 45 | 00125 ] 佐仓江那 - 生存游戏部OVA
1610: [ 2015-11-07 | 46 | 00125 ] 上田铃帆 - 偶像大师 灰姑娘女孩
1611: [ 2015-12-04 | 48 | 00123 ] 乌列尔 - 巴哈姆特之怒
1612: [ 2015-11-01 | 46 | 00122 ] 柏莉奴莉 - 翠星的加尔刚蒂亚OVA
1613: [ 2015-11-24 | 43 | 00122 ] 凯特·诺瓦克 - CodeGeass亡国的阿基德
1614: [ 2015-11-23 | 47 | 00121 ] 佐拉 - CROSSANGE 天使与龙的轮舞
1615: [ 2015-11-25 | 42 | 00121 ] 秋子 - 黑白小姐 第二季
1616: [ 2015-11-10 | 46 | 00121 ] 美依 - 漫研部 TV未放送
1617: [ 2015-11-12 | 43 | 00120 ] 菲拉蕾·巴尔托罗 - CodeGeass亡国的阿基德
1618: [ 2015-12-01 | 41 | 00119 ] 满村文子 - 玉子市场 剧场版
1619: [ 2015-12-04 | 49 | 00118 ] 经纪人 - 侦探歌剧少女福尔摩斯TD
1620: [ 2015-12-03 | 42 | 00118 ] 大司教河胡桃子 - 如果折断她的旗OAD
1621: [ 2015-11-10 | 47 | 00118 ] 绿风芙羽梨 - 美妙天堂
1622: [ 2015-11-23 | 48 | 00117 ] 美保 - 境界之轮回
1623: [ 2015-12-02 | 44 | 00117 ] 式岛切子 - 电波教师
1624: [ 2015-11-16 | 48 | 00117 ] 叶月胡桃 - 快盗天使双胞胎OVA
1625: [ 2015-11-17 | 47 | 00115 ] 米拉 - 境界触发者
1626: [ 2015-11-30 | 45 | 00115 ] 将陵佐喜 - 苍穹之法芙娜EXODUS
1627: [ 2015-12-05 | 49 | 00115 ] 大地乃野 - 偶像活动 第三季
1628: [ 2015-12-05 | 50 | 00115 ] 河田梨香 - 夫妻成长日记 新OVA
1629: [ 2015-11-12 | 44 | 00115 ] 露亚 - 宝石宠物MagicalChange
1630: [ 2015-12-04 | 50 | 00114 ] 莎拉·丁斯 - CodeGeass亡国的阿基德
1631: [ 2015-11-14 | 44 | 00114 ] 真间雁惠美 - 未来卡搭档对战
1632: [ 2015-11-04 | 46 | 00113 ] 幻影女皇 - 光之美少女happinesscharge
1633: [ 2015-12-01 | 42 | 00113 ] 十六夜花音 - 摸索吧！部活剧 第三季
1634: [ 2015-11-27 | 42 | 00113 ] 羽原秋 - 旋转少女
1635: [ 2015-12-04 | 51 | 00112 ] 米斯提·罗森布尔姆 - CROSSANGE 天使与龙的轮舞
1636: [ 2015-11-26 | 41 | 00111 ] 鱼谷真理 - 玉子市场 剧场版
1637: [ 2015-11-20 | 44 | 00111 ] 道祖土绿 - 浦和小调
1638: [ 2015-11-09 | 48 | 00110 ] 布贺油木 - 爱·天地无用
1639: [ 2015-12-04 | 52 | 00107 ] 古畑千亚 - Venus Project Climax
1640: [ 2015-11-18 | 43 | 00106 ] 春宫鸫 - 临时女友
1641: [ 2015-11-18 | 44 | 00106 ] 娜嘉 - CROSSANGE 天使与龙的轮舞
1642: [ 2015-11-20 | 45 | 00106 ] 篝 - 潮与虎
1643: [ 2015-11-27 | 43 | 00105 ] 美月 - 宝石宠物Lady
1644: [ 2015-11-17 | 48 | 00103 ] 九鬼温罗 - 旋转少女
1645: [ 2015-11-17 | 49 | 00101 ] 栉名田萌美 - 电波教师
1646: [ 2015-10-31 | 47 | 00101 ] 步野佳前辈 - 漫研部 TV未放送
1647: [ 2015-11-07 | 47 | 00100 ] 拉米亚 - CROSSANGE 天使与龙的轮舞
1648: [ 2015-11-05 | 44 | 00099 ] 多萝西 - 夜之小双侠
1649: [ 2015-11-15 | 46 | 00099 ] 木下哲子 - 团地友夫
1650: [ 2015-12-05 | 51 | 00099 ] 圆城寺结衣 - 摸索吧！部活剧 第三季
1651: [ 2015-11-28 | 45 | 00099 ] 利夏·安罗贝 - DOG DAYS 第三季
1652: [ 2015-11-14 | 45 | 00099 ] 夏川唯 - 钻石王牌
1653: [ 2015-11-27 | 44 | 00099 ] 克萝·温克尔 - CodeGeass亡国的阿基德
1654: [ 2015-11-05 | 45 | 00098 ] 艾玛·布隆森 - CROSSANGE 天使与龙的轮舞
1655: [ 2015-11-27 | 45 | 00098 ] 苍月须磨子 - 潮与虎
1656: [ 2015-12-02 | 45 | 00097 ] 水野由香里 - 军人少女
1657: [ 2015-11-02 | 49 | 00097 ] 小濑路未 - Venus Project Climax
1658: [ 2015-11-08 | 46 | 00097 ] 奇奇 - 干支魂
1659: [ 2015-11-22 | 48 | 00096 ] 麻里子 - 百万偶像
1660: [ 2015-11-25 | 43 | 00096 ] 能年优奈 - 教室危机
1661: [ 2015-11-01 | 47 | 00096 ] 帕梅拉 - CROSSANGE 天使与龙的轮舞
1662: [ 2015-11-26 | 42 | 00096 ] 手冢爱姫 - 狼少女与黑王子
1663: [ 2015-11-12 | 45 | 00095 ] 音无由香里 - 旋转少女
1664: [ 2015-11-27 | 46 | 00095 ] 白鹭美酒 - 世界征服谋略之星OVA
1665: [ 2015-11-18 | 45 | 00095 ] 克里埃 - 暴力宇宙海贼 亚空的深渊
1666: [ 2015-12-01 | 43 | 00094 ] 小咩 - 干支魂
1667: [ 2015-11-13 | 50 | 00094 ] 新条雏希 - 偶像活动 第三季
1668: [ 2015-11-24 | 44 | 00094 ] 安藤创世 - 战姬绝唱GX
1669: [ 2015-11-04 | 47 | 00093 ] 深雪·麦肯锡 - 如果折断她的旗OAD
1670: [ 2015-11-30 | 46 | 00093 ] 友里葵 - 战姬绝唱GX
1671: [ 2015-12-03 | 43 | 00093 ] 别所子鹿 - 浦和小调
1672: [ 2015-11-25 | 44 | 00092 ] 板场弓美 - 战姬绝唱GX
1673: [ 2015-11-30 | 47 | 00091 ] 泽村响子 - 境界触发者
1674: [ 2015-11-17 | 50 | 00090 ] 娜茵 - 快盗天使双胞胎OVA
1675: [ 2015-12-01 | 44 | 00090 ] 狂卷石榴 - 夜樱四重奏OAD
1676: [ 2015-12-01 | 45 | 00090 ] 天羽圆 - 偶像活动 第三季
1677: [ 2015-11-12 | 46 | 00090 ] 由里乃 - 百万偶像
1678: [ 2015-11-28 | 46 | 00089 ] 艾西瓦娅·菲因 - 苍穹之法芙娜EXODUS
1679: [ 2015-12-01 | 46 | 00088 ] 鱼虎姬子 - 旋转少女
1680: [ 2015-11-30 | 48 | 00088 ] 驱魔师 - 法兰雀丝卡
1681: [ 2015-11-07 | 48 | 00088 ] 上永谷亚纪 - 教室危机
1682: [ 2015-12-03 | 44 | 00087 ] 小哞 - 干支魂
1683: [ 2015-11-05 | 46 | 00084 ] 福王子罗拉 - 宝石宠物MagicalChange
1684: [ 2015-12-02 | 46 | 00083 ] 卢卡 - 暴力宇宙海贼 亚空的深渊
1685: [ 2015-11-14 | 46 | 00083 ] 白玉蜜柑 - 美妙天堂
1686: [ 2015-11-27 | 47 | 00083 ] 花冈翼 - 教室危机
1687: [ 2015-11-18 | 46 | 00083 ] 秩父拉布拉 - Punchline
1688: [ 2015-11-24 | 45 | 00083 ] 奥莉薇亚·罗威尔 - CodeGeass亡国的阿基德
1689: [ 2015-11-23 | 49 | 00082 ] 社长 - Venus Project Climax
1690: [ 2015-11-11 | 43 | 00082 ] 十津川警子 - 侦探歌剧少女福尔摩斯TD
1691: [ 2015-12-02 | 47 | 00082 ] 爱原 - 黑白小姐 第二季
1692: [ 2015-11-23 | 50 | 00081 ] 敦子 - 黑白小姐 第二季
1693: [ 2015-11-11 | 44 | 00081 ] 蕾亚·达拉希姆 - 战姬绝唱GX
1694: [ 2015-11-26 | 43 | 00080 ] 波野鲷子 - 海螺小姐
1695: [ 2015-12-03 | 45 | 00079 ] 橘响子 - 临时女友
1696: [ 2015-11-01 | 48 | 00079 ] 佐佐木姬子 - 网球优等生 第二季
1697: [ 2015-11-28 | 47 | 00078 ] 玛姬 - CROSSANGE 天使与龙的轮舞
1698: [ 2015-11-14 | 47 | 00078 ] 坂下夜未 - 敢达创战者TRY
1699: [ 2015-11-27 | 48 | 00078 ] 忌梦 - 闪乱神乐OVA
1700: [ 2015-11-16 | 49 | 00076 ] 铃本文 - 旋转少女
1701: [ 2015-11-28 | 48 | 00076 ] 领家真琴 - 教室危机
1702: [ 2015-11-08 | 47 | 00076 ] 桧山勇 - 潮与虎
1703: [ 2015-11-20 | 46 | 00076 ] 天魔市 - 战斗之魂 烈火魂
1704: [ 2015-11-24 | 46 | 00075 ] 大谷场南 - 浦和小调
1705: [ 2015-12-02 | 48 | 00074 ] 理菜 - 百万偶像
1706: [ 2015-11-26 | 44 | 00073 ] 桃菜 - 百万偶像
1707: [ 2015-11-05 | 47 | 00072 ] 难波笑美 - 偶像大师 灰姑娘女孩
1708: [ 2015-12-02 | 49 | 00071 ] 牧野佑希 - 望实与君雄OVA
1709: [ 2015-11-26 | 45 | 00071 ] 爱 - 漫研部 TV未放送
1710: [ 2015-11-30 | 49 | 00070 ] 佩尔布兰登 - 魔神之骨
1711: [ 2015-11-30 | 50 | 00070 ] 木下君子 - 团地友夫
1712: [ 2015-11-11 | 45 | 00069 ] MIKI - 枪神斯托拉塔斯
1713: [ 2015-11-12 | 47 | 00069 ] 栗栖此音 - 偶像活动 第三季
1714: [ 2015-11-20 | 47 | 00069 ] 黑城星 - Venus Project Climax
1715: [ 2015-11-29 | 48 | 00068 ] 沙流叶七 - 爱·天地无用
1716: [ 2015-11-30 | 51 | 00067 ] 杰妮·德里特尔 - 暴力宇宙海贼 亚空的深渊
1717: [ 2015-11-09 | 49 | 00067 ] 音咲花音 - 舞力四射
1718: [ 2015-11-16 | 50 | 00066 ] 本田老师 - 团地友夫
1719: [ 2015-12-03 | 46 | 00066 ] 水无月遥 - 快盗天使双胞胎OVA
1720: [ 2015-11-25 | 45 | 00066 ] 天野铃铃羽 - 未来卡搭档对战
1721: [ 2015-11-04 | 48 | 00065 ] 奥克塔薇亚 - 牙狼 炎之刻印
1722: [ 2015-11-20 | 48 | 00065 ] 橘绫 - 飙速宅男 第二季
1723: [ 2015-11-04 | 49 | 00064 ] 鹤卷莲 - Venus Project Climax
1724: [ 2015-11-28 | 49 | 00064 ] 西尾行美 - 苍穹之法芙娜EXODUS
1725: [ 2015-11-14 | 48 | 00064 ] 远藤麻美 - 暴力宇宙海贼 亚空的深渊
1726: [ 2015-11-12 | 48 | 00063 ] 镰仓景子 - 团地友夫
1727: [ 2015-11-06 | 49 | 00063 ] 富士宫风音 - 未来卡搭档对战
1728: [ 2015-11-11 | 46 | 00062 ] 镰仓日奈美 - 百万偶像
1729: [ 2015-11-11 | 47 | 00062 ] 百地春鹿 - 圣剑使的禁咒咏唱
1730: [ 2015-11-24 | 47 | 00062 ] 格琉希尔德·塞雷尼提 - 暴力宇宙海贼 亚空的深渊
1731: [ 2015-11-29 | 49 | 00061 ] 蓝井泪 - 爱·天地无用
1732: [ 2015-11-11 | 48 | 00060 ] 岩上翔子 - 创圣的大天使Logos
1733: [ 2015-12-02 | 50 | 00060 ] 坂上 - 团地友夫
1734: [ 2015-12-01 | 47 | 00060 ] 阿卢埃特 - 夜之小双侠
1735: [ 2015-11-14 | 49 | 00060 ] 未门凉实 - 未来卡搭档对战
1736: [ 2015-11-10 | 48 | 00060 ] 龙神智子 - 魔神之骨
1737: [ 2015-12-03 | 47 | 00059 ] 雅思敏 - CROSSANGE 天使与龙的轮舞
1738: [ 2015-11-25 | 46 | 00059 ] Miss Shamour - Go!Princess光之美少女
1739: [ 2015-11-08 | 48 | 00059 ] 笛山塔里 - 爱·天地无用
1740: [ 2015-11-26 | 46 | 00059 ] 北条宇 - 美妙天堂
1741: [ 2015-11-05 | 48 | 00058 ] 真由美 - 阿茹茉妮
1742: [ 2015-12-03 | 48 | 00058 ] 篠架纯 - 恋爱舞台OVA
1743: [ 2015-12-03 | 49 | 00058 ] 柩小夜 - 绝命制裁X
1744: [ 2015-12-03 | 50 | 00058 ] 黄木娅纪美 - 美妙天堂
1745: [ 2015-11-24 | 48 | 00058 ] 凉子 - 阿茹茉妮
1746: [ 2015-11-28 | 50 | 00057 ] 大木蝶子 - 百合熊岚
1747: [ 2015-11-27 | 49 | 00057 ] 未门花子 - 未来卡搭档对战
1748: [ 2015-12-02 | 51 | 00056 ] 梅本幸子 - 钻石王牌
1749: [ 2015-11-27 | 50 | 00056 ] 光 - CROSSANGE 天使与龙的轮舞
1750: [ 2015-11-26 | 47 | 00056 ] 黑须茱香 - 美妙天堂
1751: [ 2015-11-15 | 47 | 00055 ] 安娜·克丽斯蒂 - 魔神之骨
1752: [ 2015-11-14 | 50 | 00055 ] 冈崎久美 - 卡片战斗先导者G
1753: [ 2015-11-26 | 48 | 00054 ] 米莎·格兰德伍德 - 暴力宇宙海贼 亚空的深渊
1754: [ 2015-11-10 | 49 | 00053 ] 吴屋濑名知子 - 健全机斗士OVA
1755: [ 2015-11-05 | 49 | 00052 ] 剑光姬 - 绝命制裁X
1756: [ 2015-11-22 | 49 | 00051 ] 加奈 - 黑白小姐 第二季
1757: [ 2015-11-19 | 46 | 00051 ] 露娜 - 宝石宠物MagicalChange
1758: [ 2015-11-08 | 49 | 00050 ] 樱坂日向 - 舞力四射
1759: [ 2015-11-21 | 49 | 00050 ] 相马抚子 - 依丝卡
1760: [ 2015-11-15 | 48 | 00049 ] 奈奈菜友子 - 未来卡搭档对战
1761: [ 2015-11-10 | 50 | 00049 ] 杰西卡·佳农 - 天雷争霸 复仇者联盟
1762: [ 2015-11-18 | 47 | 00049 ] 艾丝梅拉妲 - 牙狼 炎之刻印
1763: [ 2015-11-07 | 49 | 00048 ] 露露 - 决斗大师VS
1764: [ 2015-11-13 | 51 | 00048 ] 锦贯美玲 - 望实与君雄OVA
1765: [ 2015-11-18 | 48 | 00048 ] 空野茜 - 白银的意志 ARGEVOLLEN
1766: [ 2015-12-05 | 52 | 00047 ] 神无月葵 - 快盗天使双胞胎OVA
1767: [ 2015-11-25 | 47 | 00046 ] 泰斯拉 - 快盗天使双胞胎OVA
1768: [ 2015-11-29 | 50 | 00045 ] 豪胜爱 - 英雄银行
1769: [ 2015-11-12 | 49 | 00041 ] 龙神智惠 - 魔神之骨
1770: [ 2015-11-25 | 48 | 00041 ] 宇木潜 - 未来卡搭档对战
1771: [ 2015-11-25 | 49 | 00041 ] 佐野启子 - 敢达创战者TRY
1772: [ 2015-11-28 | 51 | 00040 ] 岛谷早穗 - 魔神之骨
1773: [ 2015-12-01 | 48 | 00039 ] 八束由纪惠 - 临时女友
1774: [ 2015-10-31 | 48 | 00039 ] 利贝尔特 - 魔神之骨
1775: [ 2015-11-11 | 49 | 00038 ] 史黛拉·沃森 - 未来卡搭档对战
1776: [ 2015-11-18 | 49 | 00038 ] 叶山赖子 - 团地友夫
1777: [ 2015-11-15 | 49 | 00037 ] 大森穗留须 - Venus Project Climax
1778: [ 2015-11-11 | 50 | 00036 ] 时雨真昼 - 敢达创战者TRY
1779: [ 2015-12-01 | 49 | 00036 ] 杜纲纯 - 潮与虎
1780: [ 2015-11-12 | 50 | 00036 ] 奥莉薇尔 - CROSSANGE 天使与龙的轮舞
1781: [ 2015-11-19 | 47 | 00036 ] 汤川基世 - 临时女友
1782: [ 2015-11-22 | 50 | 00035 ] 老师 - Venus Project Climax
1783: [ 2015-12-03 | 51 | 00035 ] 盖考医生 - CROSSANGE 天使与龙的轮舞
1784: [ 2015-11-24 | 49 | 00035 ] 未空稻穗 - 妖怪手表
1785: [ 2015-12-01 | 50 | 00034 ] 库喵 - 百万偶像
1786: [ 2015-11-15 | 50 | 00033 ] 红神明日花 - Venus Project Climax
1787: [ 2015-11-26 | 49 | 00033 ] 鬼之城红 - 爱·天地无用
1788: [ 2015-11-21 | 50 | 00030 ] 岛谷喜代子 - 魔神之骨
1789: [ 2015-11-01 | 49 | 00028 ] 朽绳照美 - 未来卡搭档对战
1790: [ 2015-11-19 | 48 | 00028 ] 大泽木樱 - 浦安铁筋家族 第二季
1791: [ 2015-11-26 | 50 | 00027 ] 橘智惠子 - 法兰雀丝卡
1792: [ 2015-11-25 | 50 | 00024 ] 栗原有汉 - 爱·天地无用
1793: [ 2015-11-19 | 49 | 00024 ] 萌 - 舞力四射
1794: [ 2015-11-18 | 50 | 00022 ] 真城瑞希 - 舞力四射
1795: [ 2015-11-20 | 49 | 00022 ] 樱坂学 - 舞力四射
1796: [ 2015-11-24 | 50 | 00020 ] 琳·兰美达 - 暴力宇宙海贼 亚空的深渊
1797: [ 2015-11-20 | 50 | 00018 ] 河藤勇 - Venus Project Climax
1798: [ 2015-12-01 | 51 | 00016 ] 友寄友子 - 健全机斗士OVA
1799: [ 2015-11-19 | 50 | 00012 ] 芦田纪子 - 天雷争霸 复仇者联盟
