惨遭淘汰排行榜 女子组
序号: [ 日期 | 小组名次 | 票数 ] 人物名称 - 作品名称
1553: [ 2015-11-12 | 49 | 00041 ] 龙神智惠 - 魔神之骨
1554: [ 2015-11-25 | 48 | 00041 ] 宇木潜 - 未来卡搭档对战
1555: [ 2015-11-25 | 49 | 00041 ] 佐野启子 - 敢达创战者TRY
1556: [ 2015-11-28 | 51 | 00040 ] 岛谷早穗 - 魔神之骨
1557: [ 2015-12-01 | 48 | 00039 ] 八束由纪惠 - 临时女友
1558: [ 2015-10-31 | 48 | 00039 ] 利贝尔特 - 魔神之骨
1559: [ 2015-11-11 | 49 | 00038 ] 史黛拉·沃森 - 未来卡搭档对战
1560: [ 2015-11-18 | 49 | 00038 ] 叶山赖子 - 团地友夫
1561: [ 2015-11-15 | 49 | 00037 ] 大森穗留须 - Venus Project Climax
1562: [ 2015-11-11 | 50 | 00036 ] 时雨真昼 - 敢达创战者TRY
1563: [ 2015-12-01 | 49 | 00036 ] 杜纲纯 - 潮与虎
1564: [ 2015-11-12 | 50 | 00036 ] 奥莉薇尔 - CROSSANGE 天使与龙的轮舞
1565: [ 2015-11-19 | 47 | 00036 ] 汤川基世 - 临时女友
1566: [ 2015-11-22 | 50 | 00035 ] 老师 - Venus Project Climax
1567: [ 2015-12-03 | 51 | 00035 ] 盖考医生 - CROSSANGE 天使与龙的轮舞
1568: [ 2015-11-24 | 49 | 00035 ] 未空稻穗 - 妖怪手表
1569: [ 2015-12-01 | 50 | 00034 ] 库喵 - 百万偶像
1570: [ 2015-11-15 | 50 | 00033 ] 红神明日花 - Venus Project Climax
1571: [ 2015-11-26 | 49 | 00033 ] 鬼之城红 - 爱·天地无用
1572: [ 2015-11-21 | 50 | 00030 ] 岛谷喜代子 - 魔神之骨
1573: [ 2015-11-01 | 49 | 00028 ] 朽绳照美 - 未来卡搭档对战
1574: [ 2015-11-19 | 48 | 00028 ] 大泽木樱 - 浦安铁筋家族 第二季
1575: [ 2015-11-26 | 50 | 00027 ] 橘智惠子 - 法兰雀丝卡
1576: [ 2015-11-25 | 50 | 00024 ] 栗原有汉 - 爱·天地无用
1577: [ 2015-11-19 | 49 | 00024 ] 萌 - 舞力四射
1578: [ 2015-11-18 | 50 | 00022 ] 真城瑞希 - 舞力四射
1579: [ 2015-11-20 | 49 | 00022 ] 樱坂学 - 舞力四射
1580: [ 2015-11-24 | 50 | 00020 ] 琳·兰美达 - 暴力宇宙海贼 亚空的深渊
1581: [ 2015-11-20 | 50 | 00018 ] 河藤勇 - Venus Project Climax
1582: [ 2015-12-01 | 51 | 00016 ] 友寄友子 - 健全机斗士OVA
1583: [ 2015-11-19 | 50 | 00012 ] 芦田纪子 - 天雷争霸 复仇者联盟
